"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Altersdurchschnitt","Deutsche","42,5","1755731","41303","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2004","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Bevölkerung","Altersdurchschnitt","gesamt","44,2","3448532","78057","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2004","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","35,9","349018","9725","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2004","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Altersdurchschnitt","gesamt","42,7","2357852","55231","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2004","Stadtbezirk","4","04 Schwabing - West"
"Bevölkerung","Altersdurchschnitt","gesamt","39,7","1008182","25369","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2004","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Altersdurchschnitt","gesamt","41,4","1941329","46856","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2004","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Altersdurchschnitt","Deutsche","42,1","1644944","39076","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2004","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Altersdurchschnitt","Deutsche","42,2","1758882","41716","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","37,4","352768","9425","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,1","1412597","32793","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Altersdurchschnitt","gesamt","41,8","53802509","1288307","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,2","42725406","988178","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","34,8","279425","8032","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","36,4","427921","11758","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","36,4","394011","10822","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Altersdurchschnitt","gesamt","44,1","3491322","79148","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","36,9","11077103","300129","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","37,5","391101","10442","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Altersdurchschnitt","gesamt","43,6","2043729","46857","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Altersdurchschnitt","gesamt","41,5","1956810","47198","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Altersdurchschnitt","gesamt","41,4","1867521","45132","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","36,3","361925","9967","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Altersdurchschnitt","gesamt","41,7","2223749","53389","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","37,5","670376","17890","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Altersdurchschnitt","Deutsche","40,3","1249064","30992","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Altersdurchschnitt","gesamt","41,4","4216302","101820","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Altersdurchschnitt","Deutsche","40,4","1737520","42958","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Altersdurchschnitt","Deutsche","44,9","1690849","37661","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Altersdurchschnitt","gesamt","40,2","1445016","35966","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","36,9","454924","12339","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","38,9","479708","12322","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","35,1","804678","22896","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,5","2797956","64266","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","34,5","241842","7015","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Altersdurchschnitt","gesamt","40,4","1706626","42201","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Altersdurchschnitt","Deutsche","41,4","1315525","31759","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Altersdurchschnitt","Deutsche","41,6","1672148","40180","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Altersdurchschnitt","gesamt","39,7","2563560","64612","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Bevölkerung","Altersdurchschnitt","Deutsche","45,5","1744965","38367","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","25","25 Laim"
"Bevölkerung","Altersdurchschnitt","gesamt","42,7","794872","18631","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Altersdurchschnitt","gesamt","40","1757371","43945","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","35,5","491453","13832","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,6","626081","14370","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Altersdurchschnitt","gesamt","41","2151856","52502","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Altersdurchschnitt","gesamt","42,5","1171691","27586","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","40,4","389168","9644","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Altersdurchschnitt","gesamt","39,8","1014608","25507","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","34,7","487593","14068","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","12","12 Schwabing - Freimann"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,2","990559","22915","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,8","1732296","39557","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,8","1241363","28360","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,4","3230998","74453","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","37,7","565364","14983","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Altersdurchschnitt","Deutsche","39,4","625440","15863","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Altersdurchschnitt","gesamt","42,2","3468332","82156","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Altersdurchschnitt","gesamt","42,6","2384767","56033","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","4","04 Schwabing - West"
"Bevölkerung","Altersdurchschnitt","gesamt","40,4","2413523","59767","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","12","12 Schwabing - Freimann"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,1","1528889","35440","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","38,8","181132","4671","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,7","2657308","60818","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","37","425146","11492","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","36","985304","27367","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Altersdurchschnitt","Deutsche","42,1","1925930","45699","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","12","12 Schwabing - Freimann"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","37,9","493754","13042","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,2","2243189","51902","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","37","391114","10560","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","25","25 Laim"
"Bevölkerung","Altersdurchschnitt","Deutsche","44,4","1687511","37980","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","38,4","352880","9196","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Altersdurchschnitt","gesamt","42","2637200","62724","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","39,2","508307","12953","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Altersdurchschnitt","gesamt","42,5","1595946","37560","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Altersdurchschnitt","Deutsche","45,6","2925958","64165","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Altersdurchschnitt","gesamt","42,7","1876911","43981","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Altersdurchschnitt","gesamt","41,8","1603288","38327","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","38,1","461965","12125","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","4","04 Schwabing - West"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","35,1","316364","9024","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Altersdurchschnitt","Deutsche","44,3","1354104","30545","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Altersdurchschnitt","Deutsche","43,8","1922802","43908","","","","Alterssumme - Hauptwohnsitzbevölkerung (deutsch)","Anzahl deutsche Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","4","04 Schwabing - West"
"Bevölkerung","Altersdurchschnitt","Ausländer_innen","39,6","168791","4261","","","","Alterssumme - Hauptwohnsitzbevölkerung (Ausländer)","Anzahl ausländische Einwohner mit Hauptwohnsitz","","","","2005","Stadtbezirk","1","01 Altstadt - Lehel"
